name,address,latitude,longitude,category,zone
Crownedge Hotels Limited,"13 Afolabi Aina St, Allen Ave, behind old Alade market, Ikeja",6.605078,3.3511198,"lodging, restaurant, point_of_interest, food, establishment",A
Placebo Restaurant and Bar,"51, Basheer Shittu Avenue, Magodo, Lagos",6.622348,3.3724001,"meal_delivery, bar, meal_takeaway, restaurant, food, point_of_interest, establishment",A
O'jez Hotels & Suits,"43b Jones St, Lagos",6.482692,3.3798961,"meal_delivery, lodging, restaurant, food, point_of_interest, establishment",B
Magrellos Fast Food & Bakery,"169 Ogudu Rd, Lagos",6.57443,3.3939012,"meal_delivery, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",A
Romeo's Pizza Surulere,"28 Adeniran Ogunsanya St, Lagos",6.496908,3.3576738,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",B
Romeo's Pizza Ajao,"22 Lateef Salami St, Lagos",6.548286,3.3286741,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",B
BAMBOO HOUSE IKOYI,"15 Glover Rd, Eti Osa",6.455181,3.4288637,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",E
Green Vault Restaurant & Lounge,"Micom bus stop, 1 Dosu Ogundele St, Lagos",6.599508,3.2961786,"meal_delivery, night_club, bar, restaurant, food, point_of_interest, establishment",A
Tasty Treat,"74 Ilaje Rd, Lagos",6.529841,3.3957975,"meal_delivery, restaurant, food, point_of_interest, establishment",D
Freesiafoodies Restaurant,"21 Salvation Rd, Lagos",6.591435,3.363267,"meal_delivery, restaurant, food, point_of_interest, establishment",A
Pizze-Riah restaurant,"13 Musa Yar' Adua St, Lagos",6.43247,3.417012,"meal_delivery, restaurant, food, point_of_interest, establishment",E
500chow,"36a Rasheed Alaba Williams Street, Lagos",6.440702,3.4622503,"meal_delivery, restaurant, food, point_of_interest, establishment",E
"More Than Grills, Lagos","35 Norman Williams St, Lagos",6.443625,3.4174846,"meal_delivery, restaurant, food, point_of_interest, establishment",E
Chef Jessy's Cuisines,"local government, Unilag akoka, Lagos",6.516299,3.3894985,"meal_delivery, store, restaurant, food, point_of_interest, establishment",D
DFT DELIGHTS BAKERY AND FASTFOODS,"1A, IJERO/AFOLABI DADA STREET, OFF NNOBI RIGHT, IKATE, SURULERE, LAGOS 17, Anjorin street off Total filling station, Lawanson, Lagos",6.510561,3.346525,"meal_takeaway, bakery, restaurant, food, point_of_interest, store, establishment",B
Delicasia foods,"55 Shogbamu St, Lagos",6.549539,3.3934183,"meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",D
Daddy 1 Shawarma,"St 53, Yaya Abatan Rd, Lagos",6.635686,3.3381479,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",A
Meenah’s unique food,"Saka alao close ijora, Lagos state Comfort busstop beside CAC church, Apat yakuba, ilorin, kwara state, Lagos",6.473953,3.356525,"meal_takeaway, restaurant, food, point_of_interest, establishment",B
SomedChin&Chips,"49,Coates Street,Ebute Metta, Lagos, Unilorin, Tanke, okeodo, Ilorin, Ebute-Metta",6.482935,3.3864698,"meal_takeaway, restaurant, food, point_of_interest, establishment",B
Eat-N-Go Restaurant,"Ojuwoye Kekki, Lagos",6.52703,3.3566731,"meal_takeaway, restaurant, food, point_of_interest, establishment",D
HelloNfoodz,"4 Sadiku St, Lagos",6.522851,3.3364362,"meal_takeaway, restaurant, food, point_of_interest, establishment",B
God Is Able Restaurant,"33 Lagos, Lagos",6.537398,3.3248464,"meal_takeaway, restaurant, food, point_of_interest, establishment",B
Zaika Indian & Chinese Food (Ilupeju),"1st floor 2 Obanle Aro Avenue Coker Road Round About, opp. Fidelity Bank Plc, Lagos",6.551822,3.3622567,"meal_takeaway, restaurant, food, point_of_interest, establishment",D
